,Time,U,V,W,U_avg,V_avg,W_avg,U-U_avg,V-V_avg,W-W_avg,octant, ,Octant ID,1,-1,2,-2,3,-3,4,-4
8591,85.91,33.16,1.09,-1.79,,,,5.853466464952092,1.0416695242897966,-1.8975777441586823,-1,,,,,,,,,,
8592,85.92,33.43,0.24,-1.94,,,,6.123466464952095,0.19166952428979658,-2.047577744158682,-1,,,,,,,,,,
8593,85.93,32.45,0.55,-0.72,,,,5.143466464952098,0.5016695242897966,-0.8275777441586821,-1,,,,,,,,,,
8594,85.94,31.48,0.85,-0.22,,,,4.173466464952096,0.8016695242897965,-0.3275777441586821,-1,,,,,,,,,,
8595,85.95,33.05,3.3,0.59,,,,5.743466464952093,3.2516695242897966,0.4824222558413178,1,,,,,,,,,,
8596,85.96,33.57,0.13,-0.3,,,,6.263466464952096,0.0816695242897966,-0.40757774415868214,-1,,,,,,,,,,
8597,85.97,34.31,-3.03,-1.19,,,,7.003466464952098,-3.078330475710203,-1.2975777441586822,-4,,,,,,,,,,
8598,85.98,36.37,-4.38,-1.88,,,,9.063466464952093,-4.4283304757102036,-1.9875777441586822,-4,,,,,,,,,,
8599,85.99,35.98,-4.86,-2.18,,,,8.673466464952092,-4.908330475710204,-2.2875777441586824,-4,,,,,,,,,,
8600,86.0,34.37,-4.42,-2.42,,,,7.063466464952093,-4.468330475710204,-2.527577744158682,-4,,,,,,,,,,
8601,86.01,32.76,-3.99,-2.25,,,,5.453466464952093,-4.038330475710204,-2.3575777441586823,-4,,,,,,,,,,
8602,86.02,33.57,-2.26,-2.09,,,,6.263466464952096,-2.308330475710203,-2.197577744158682,-4,,,,,,,,,,
8603,86.03,33.03,-0.54,-1.53,,,,5.7234664649520965,-0.5883304757102035,-1.637577744158682,-4,,,,,,,,,,
8604,86.04,32.49,-2.18,-1.82,,,,5.183466464952097,-2.2283304757102034,-1.927577744158682,-4,,,,,,,,,,
8605,86.05,33.44,-3.83,-1.67,,,,6.133466464952093,-3.8783304757102033,-1.7775777441586822,-4,,,,,,,,,,
8606,86.06,29.67,0.21,-0.46,,,,2.363466464952097,0.16166952428979658,-0.5675777441586822,-1,,,,,,,,,,
8607,86.07,32.17,-1.37,-0.43,,,,4.863466464952097,-1.4183304757102035,-0.5375777441586822,-4,,,,,,,,,,
8608,86.08,29.12,-0.92,0.68,,,,1.8134664649520964,-0.9683304757102035,0.5724222558413179,4,,,,,,,,,,
8609,86.09,27.87,1.35,1.1,,,,0.5634664649520964,1.3016695242897967,0.9924222558413179,1,,,,,,,,,,
8610,86.1,28.1,-1.0,0.82,,,,0.7934664649520968,-1.0483304757102034,0.7124222558413178,4,,,,,,,,,,
8611,86.11,28.75,-1.86,1.28,,,,1.4434664649520954,-1.9083304757102035,1.172422255841318,4,,,,,,,,,,
8612,86.12,28.24,-1.14,0.62,,,,0.9334664649520938,-1.1883304757102033,0.5124222558413178,4,,,,,,,,,,
8613,86.13,27.73,-0.43,-0.03,,,,0.42346646495209583,-0.4783304757102034,-0.13757774415868215,-4,,,,,,,,,,
8614,86.14,26.4,-0.48,0.76,,,,-0.906533535047906,-0.5283304757102034,0.6524222558413179,3,,,,,,,,,,
8615,86.15,28.04,2.41,0.43,,,,0.7334664649520946,2.361669524289797,0.32242225584131784,1,,,,,,,,,,
8616,86.16,31.57,-0.62,-0.98,,,,4.263466464952096,-0.6683304757102034,-1.0875777441586822,-4,,,,,,,,,,
8617,86.17,32.22,0.1,-1.59,,,,4.913466464952094,0.051669524289796605,-1.6975777441586821,-1,,,,,,,,,,
8618,86.18,32.87,-0.43,-2.3,,,,5.563466464952093,-0.4783304757102034,-2.407577744158682,-4,,,,,,,,,,
8619,86.19,31.49,-0.2,-2.1,,,,4.183466464952094,-0.24833047571020342,-2.2075777441586824,-4,,,,,,,,,,
8620,86.2,30.12,-4.08,-2.18,,,,2.8134664649520964,-4.128330475710204,-2.2875777441586824,-4,,,,,,,,,,
8621,86.21,26.44,-2.84,-0.86,,,,-0.8665335350479033,-2.888330475710203,-0.9675777441586821,-3,,,,,,,,,,
8622,86.22,28.28,-3.46,-1.52,,,,0.9734664649520965,-3.508330475710203,-1.6275777441586823,-4,,,,,,,,,,
8623,86.23,31.89,-2.24,-1.66,,,,4.583466464952096,-2.2883304757102034,-1.767577744158682,-4,,,,,,,,,,
8624,86.24,35.84,-2.07,-2.09,,,,8.533466464952099,-2.118330475710203,-2.197577744158682,-4,,,,,,,,,,
8625,86.25,36.76,0.94,-1.97,,,,9.453466464952093,0.8916695242897965,-2.077577744158682,-1,,,,,,,,,,
8626,86.26,36.91,1.43,-1.95,,,,9.603466464952092,1.3816695242897965,-2.057577744158682,-1,,,,,,,,,,
8627,86.27,36.78,0.8,-1.94,,,,9.473466464952097,0.7516695242897966,-2.047577744158682,-1,,,,,,,,,,
8628,86.28,36.22,2.08,-1.73,,,,8.913466464952094,2.031669524289797,-1.8375777441586822,-1,,,,,,,,,,
8629,86.29,36.23,0.68,-1.19,,,,8.923466464952092,0.6316695242897966,-1.2975777441586822,-1,,,,,,,,,,
8630,86.3,36.92,1.84,-1.46,,,,9.613466464952097,1.7916695242897966,-1.5675777441586822,-1,,,,,,,,,,
8631,86.31,36.87,-3.75,-1.73,,,,9.563466464952093,-3.798330475710203,-1.8375777441586822,-4,,,,,,,,,,
8632,86.32,35.68,-1.57,-1.0,,,,8.373466464952095,-1.6183304757102035,-1.1075777441586823,-4,,,,,,,,,,
8633,86.33,36.15,-0.48,-1.2,,,,8.843466464952094,-0.5283304757102034,-1.307577744158682,-4,,,,,,,,,,
8634,86.34,37.7,-0.05,-0.15,,,,10.393466464952098,-0.0983304757102034,-0.2575777441586822,-4,,,,,,,,,,
8635,86.35,36.35,1.92,0.0,,,,9.043466464952097,1.8716695242897965,-0.10757774415868215,-1,,,,,,,,,,
8636,86.36,35.86,3.9,-1.31,,,,8.553466464952095,3.8516695242897967,-1.4175777441586823,-1,,,,,,,,,,
8637,86.37,35.35,2.3,-2.73,,,,8.043466464952097,2.2516695242897966,-2.8375777441586822,-1,,,,,,,,,,
8638,86.38,34.59,1.99,-3.63,,,,7.283466464952099,1.9416695242897966,-3.737577744158682,-1,,,,,,,,,,
8639,86.39,31.67,1.15,-3.74,,,,4.363466464952097,1.1016695242897965,-3.8475777441586825,-1,,,,,,,,,,
8640,86.4,28.76,-0.1,-3.97,,,,1.453466464952097,-0.1483304757102034,-4.077577744158682,-4,,,,,,,,,,
8641,86.41,31.3,0.52,-3.65,,,,3.993466464952096,0.47166952428979664,-3.757577744158682,-1,,,,,,,,,,
8642,86.42,35.21,2.41,-2.84,,,,7.903466464952096,2.361669524289797,-2.947577744158682,-1,,,,,,,,,,
8643,86.43,38.47,-3.66,-2.04,,,,11.163466464952094,-3.7083304757102034,-2.1475777441586823,-4,,,,,,,,,,
8644,86.44,39.45,-5.18,-0.78,,,,12.143466464952098,-5.228330475710203,-0.8875777441586822,-4,,,,,,,,,,
8645,86.45,36.44,-6.2,-1.41,,,,9.133466464952093,-6.248330475710204,-1.517577744158682,-4,,,,,,,,,,
8646,86.46,33.44,-5.61,-0.72,,,,6.133466464952093,-5.658330475710204,-0.8275777441586821,-4,,,,,,,,,,
8647,86.47,30.59,-2.71,1.25,,,,3.2834664649520953,-2.758330475710203,1.1424222558413177,4,,,,,,,,,,
8648,86.48,27.52,0.19,-0.21,,,,0.21346646495209498,0.1416695242897966,-0.3175777441586821,-1,,,,,,,,,,
8649,86.49,29.05,-2.41,0.52,,,,1.7434664649520961,-2.4583304757102034,0.41242225584131786,4,,,,,,,,,,
8650,86.5,28.28,-1.11,0.15,,,,0.9734664649520965,-1.1583304757102035,0.04242225584131784,4,,,,,,,,,,
8651,86.51,29.66,2.25,-0.82,,,,2.3534664649520955,2.201669524289797,-0.9275777441586821,-1,,,,,,,,,,
8652,86.52,29.9,3.98,-0.1,,,,2.593466464952094,3.9316695242897968,-0.20757774415868216,-1,,,,,,,,,,
8653,86.53,30.64,4.9,0.15,,,,3.333466464952096,4.851669524289797,0.04242225584131784,1,,,,,,,,,,
8654,86.54,31.38,4.33,0.4,,,,4.073466464952094,4.281669524289796,0.29242225584131787,1,,,,,,,,,,
8655,86.55,32.98,3.77,-0.82,,,,5.673466464952092,3.721669524289797,-0.9275777441586821,-1,,,,,,,,,,
8656,86.56,30.01,4.41,-0.81,,,,2.703466464952097,4.3616695242897965,-0.9175777441586822,-1,,,,,,,,,,
8657,86.57,30.86,1.22,-1.71,,,,3.553466464952095,1.1716695242897965,-1.8175777441586822,-1,,,,,,,,,,
8658,86.58,26.3,0.74,-1.88,,,,-1.0065335350479039,0.6916695242897966,-1.9875777441586822,-2,,,,,,,,,,
8659,86.59,28.57,0.98,-1.79,,,,1.2634664649520957,0.9316695242897965,-1.8975777441586823,-1,,,,,,,,,,
8660,86.6,28.16,-4.61,-1.64,,,,0.8534664649520955,-4.658330475710204,-1.747577744158682,-4,,,,,,,,,,
8661,86.61,27.07,-4.14,-0.71,,,,-0.2365335350479043,-4.188330475710203,-0.8175777441586821,-3,,,,,,,,,,
8662,86.62,32.64,-2.43,-1.16,,,,5.333466464952096,-2.4783304757102034,-1.267577744158682,-4,,,,,,,,,,
8663,86.63,30.32,-3.43,-1.16,,,,3.0134664649520957,-3.4783304757102034,-1.267577744158682,-4,,,,,,,,,,
8664,86.64,30.43,-4.44,-1.05,,,,3.123466464952095,-4.488330475710204,-1.157577744158682,-4,,,,,,,,,,
8665,86.65,30.55,-2.89,-0.94,,,,3.243466464952096,-2.9383304757102033,-1.0475777441586822,-4,,,,,,,,,,
8666,86.66,28.47,-1.62,-0.41,,,,1.1634664649520943,-1.6683304757102035,-0.5175777441586822,-4,,,,,,,,,,
8667,86.67,30.84,-0.35,-0.23,,,,3.5334664649520953,-0.39833047571020336,-0.33757774415868214,-4,,,,,,,,,,
8668,86.68,29.89,-2.72,1.25,,,,2.583466464952096,-2.7683304757102034,1.1424222558413177,4,,,,,,,,,,
8669,86.69,29.55,-4.06,1.95,,,,2.243466464952096,-4.108330475710203,1.842422255841318,4,,,,,,,,,,
8670,86.7,27.21,-3.28,2.67,,,,-0.09653353504790374,-3.328330475710203,2.5624222558413177,3,,,,,,,,,,
8671,86.71,26.75,-0.87,2.75,,,,-0.5565335350479046,-0.9183304757102034,2.6424222558413177,3,,,,,,,,,,
8672,86.72,31.45,-0.57,2.8,,,,4.143466464952095,-0.6183304757102034,2.6924222558413176,4,,,,,,,,,,
8673,86.73,30.27,-3.09,2.44,,,,2.963466464952095,-3.138330475710203,2.3324222558413177,4,,,,,,,,,,
8674,86.74,33.03,-1.74,2.09,,,,5.7234664649520965,-1.7883304757102034,1.9824222558413176,4,,,,,,,,,,
8675,86.75,29.8,-4.25,0.28,,,,2.493466464952096,-4.298330475710204,0.17242225584131787,4,,,,,,,,,,
8676,86.76,28.76,-3.9,0.81,,,,1.453466464952097,-3.948330475710203,0.7024222558413179,4,,,,,,,,,,
8677,86.77,28.85,1.47,1.18,,,,1.5434664649520968,1.4216695242897965,1.072422255841318,1,,,,,,,,,,
8678,86.78,30.05,2.58,0.66,,,,2.743466464952096,2.531669524289797,0.5524222558413179,1,,,,,,,,,,
8679,86.79,29.03,-1.1,-0.23,,,,1.7234664649520965,-1.1483304757102035,-0.33757774415868214,-4,,,,,,,,,,
8680,86.8,32.91,1.11,-1.62,,,,5.603466464952092,1.0616695242897967,-1.7275777441586824,-1,,,,,,,,,,
8681,86.81,30.41,-1.75,-0.73,,,,3.1034664649520955,-1.7983304757102034,-0.8375777441586821,-4,,,,,,,,,,
8682,86.82,29.9,1.58,-0.43,,,,2.593466464952094,1.5316695242897966,-0.5375777441586822,-1,,,,,,,,,,
8683,86.83,29.39,4.91,-0.13,,,,2.083466464952096,4.8616695242897965,-0.23757774415868216,-1,,,,,,,,,,
8684,86.84,29.64,3.24,-0.28,,,,2.333466464952096,3.191669524289797,-0.3875777441586822,-1,,,,,,,,,,
8685,86.85,28.61,-0.71,0.87,,,,1.3034664649520948,-0.7583304757102034,0.7624222558413178,4,,,,,,,,,,
8686,86.86,31.11,1.67,1.47,,,,3.803466464952095,1.6216695242897965,1.362422255841318,1,,,,,,,,,,
8687,86.87,30.48,-1.2,0.17,,,,3.173466464952096,-1.2483304757102034,0.06242225584131786,4,,,,,,,,,,
8688,86.88,29.39,-0.52,0.15,,,,2.083466464952096,-0.5683304757102035,0.04242225584131784,4,,,,,,,,,,
8689,86.89,27.96,0.22,-0.08,,,,0.6534664649520963,0.1716695242897966,-0.18757774415868217,-1,,,,,,,,,,
8690,86.9,25.56,-0.43,0.63,,,,-1.7465335350479059,-0.4783304757102034,0.5224222558413179,3,,,,,,,,,,
8691,86.91,24.45,-4.8,-0.16,,,,-2.8565335350479053,-4.8483304757102035,-0.2675777441586822,-3,,,,,,,,,,
8692,86.92,27.27,-1.87,-0.62,,,,-0.03653353504790502,-1.9183304757102035,-0.7275777441586821,-3,,,,,,,,,,
8693,86.93,30.1,1.05,-1.08,,,,2.793466464952097,1.0016695242897966,-1.1875777441586823,-1,,,,,,,,,,
8694,86.94,29.03,0.0,-0.31,,,,1.7234664649520965,-0.0483304757102034,-0.41757774415868215,-4,,,,,,,,,,
8695,86.95,24.46,1.15,0.4,,,,-2.8465335350479037,1.1016695242897965,0.29242225584131787,2,,,,,,,,,,
8696,86.96,26.74,0.57,0.04,,,,-0.5665335350479062,0.5216695242897965,-0.06757774415868215,-2,,,,,,,,,,
8697,86.97,32.69,-2.37,1.52,,,,5.383466464952093,-2.4183304757102033,1.4124222558413178,4,,,,,,,,,,
8698,86.98,32.17,-1.32,0.92,,,,4.863466464952097,-1.3683304757102035,0.8124222558413179,4,,,,,,,,,,
8699,86.99,31.74,-3.61,-0.19,,,,4.433466464952094,-3.658330475710203,-0.29757774415868216,-4,,,,,,,,,,
8700,87.0,31.76,-4.5,-0.55,,,,4.453466464952097,-4.548330475710204,-0.6575777441586822,-4,,,,,,,,,,
8701,87.01,32.43,-3.26,-1.0,,,,5.123466464952095,-3.308330475710203,-1.1075777441586823,-4,,,,,,,,,,
8702,87.02,33.12,-2.42,-2.07,,,,5.813466464952093,-2.468330475710203,-2.177577744158682,-4,,,,,,,,,,
8703,87.03,32.72,-3.02,-2.02,,,,5.413466464952094,-3.0683304757102032,-2.1275777441586823,-4,,,,,,,,,,
8704,87.04,31.22,-3.63,-1.97,,,,3.9134664649520943,-3.678330475710203,-2.077577744158682,-4,,,,,,,,,,
8705,87.05,29.73,-0.19,-1.48,,,,2.423466464952096,-0.2383304757102034,-1.5875777441586822,-4,,,,,,,,,,
8706,87.06,25.87,2.63,-0.07,,,,-1.4365335350479036,2.5816695242897967,-0.17757774415868216,-2,,,,,,,,,,
8707,87.07,27.8,1.22,-0.77,,,,0.4934664649520961,1.1716695242897965,-0.8775777441586822,-1,,,,,,,,,,
8708,87.08,30.15,-1.83,1.74,,,,2.843466464952094,-1.8783304757102035,1.632422255841318,4,,,,,,,,,,
8709,87.09,32.5,0.44,1.99,,,,5.193466464952095,0.3916695242897966,1.882422255841318,1,,,,,,,,,,
8710,87.1,33.9,-1.46,1.83,,,,6.593466464952094,-1.5083304757102034,1.7224222558413178,4,,,,,,,,,,
8711,87.11,34.42,-0.51,1.91,,,,7.113466464952097,-0.5583304757102034,1.8024222558413179,4,,,,,,,,,,
8712,87.12,34.07,1.82,-0.99,,,,6.763466464952096,1.7716695242897966,-1.097577744158682,-1,,,,,,,,,,
8713,87.13,34.72,1.48,-1.37,,,,7.413466464952094,1.4316695242897965,-1.4775777441586824,-1,,,,,,,,,,
8714,87.14,35.35,-1.09,-1.83,,,,8.043466464952097,-1.1383304757102035,-1.9375777441586823,-4,,,,,,,,,,
8715,87.15,35.97,1.33,-1.77,,,,8.663466464952094,1.2816695242897966,-1.8775777441586823,-1,,,,,,,,,,
8716,87.16,34.04,3.75,-1.72,,,,6.7334664649520946,3.701669524289797,-1.827577744158682,-1,,,,,,,,,,
8717,87.17,32.11,3.29,-1.24,,,,4.803466464952095,3.241669524289797,-1.347577744158682,-1,,,,,,,,,,
8718,87.18,30.23,-0.66,-0.03,,,,2.923466464952096,-0.7083304757102035,-0.13757774415868215,-4,,,,,,,,,,
8719,87.19,31.17,1.31,-0.63,,,,3.863466464952097,1.2616695242897966,-0.7375777441586822,-1,,,,,,,,,,
8720,87.2,32.98,-2.51,-1.05,,,,5.673466464952092,-2.558330475710203,-1.157577744158682,-4,,,,,,,,,,
8721,87.21,33.37,-0.6,-0.84,,,,6.063466464952093,-0.6483304757102034,-0.9475777441586821,-4,,,,,,,,,,
8722,87.22,35.04,-2.2,-0.82,,,,7.7334664649520946,-2.2483304757102034,-0.9275777441586821,-4,,,,,,,,,,
8723,87.23,34.83,3.0,-1.97,,,,7.523466464952094,2.951669524289797,-2.077577744158682,-1,,,,,,,,,,
8724,87.24,34.96,1.57,-2.24,,,,7.653466464952096,1.5216695242897966,-2.3475777441586825,-1,,,,,,,,,,
8725,87.25,35.26,0.35,-2.26,,,,7.953466464952093,0.3016695242897966,-2.367577744158682,-1,,,,,,,,,,
8726,87.26,34.81,-0.87,-2.28,,,,7.503466464952098,-0.9183304757102034,-2.387577744158682,-4,,,,,,,,,,
8727,87.27,32.37,1.16,-1.85,,,,5.063466464952093,1.1116695242897965,-1.9575777441586824,-1,,,,,,,,,,
8728,87.28,29.94,3.33,-1.43,,,,2.6334664649520967,3.281669524289797,-1.537577744158682,-1,,,,,,,,,,
8729,87.29,28.15,0.65,-1.43,,,,0.843466464952094,0.6016695242897966,-1.537577744158682,-1,,,,,,,,,,
8730,87.3,30.59,1.26,0.03,,,,3.2834664649520953,1.2116695242897966,-0.07757774415868215,-1,,,,,,,,,,
8731,87.31,32.06,3.37,-0.43,,,,4.753466464952098,3.321669524289797,-0.5375777441586822,-1,,,,,,,,,,
8732,87.32,32.43,2.23,-1.31,,,,5.123466464952095,2.1816695242897968,-1.4175777441586823,-1,,,,,,,,,,
8733,87.33,32.82,1.09,-2.48,,,,5.513466464952096,1.0416695242897966,-2.5875777441586822,-1,,,,,,,,,,
8734,87.34,33.59,0.03,-2.8,,,,6.283466464952099,-0.018330475710203402,-2.907577744158682,-4,,,,,,,,,,
8735,87.35,32.3,0.56,-1.66,,,,4.993466464952093,0.5116695242897966,-1.767577744158682,-1,,,,,,,,,,
8736,87.36,31.02,1.73,-0.52,,,,3.713466464952095,1.6816695242897965,-0.6275777441586822,-1,,,,,,,,,,
8737,87.37,32.69,2.91,-1.82,,,,5.383466464952093,2.861669524289797,-1.927577744158682,-1,,,,,,,,,,
8738,87.38,31.07,0.15,-0.53,,,,3.7634664649520957,0.10166952428979659,-0.6375777441586822,-1,,,,,,,,,,
8739,87.39,32.02,-1.59,-0.97,,,,4.7134664649520985,-1.6383304757102035,-1.077577744158682,-4,,,,,,,,,,
8740,87.4,32.98,-3.33,-1.42,,,,5.673466464952092,-3.3783304757102033,-1.5275777441586822,-4,,,,,,,,,,
8741,87.41,31.05,-3.62,-0.13,,,,3.743466464952096,-3.6683304757102033,-0.23757774415868216,-4,,,,,,,,,,
8742,87.42,29.12,-3.92,1.16,,,,1.8134664649520964,-3.968330475710203,1.0524222558413179,4,,,,,,,,,,
8743,87.43,30.01,-2.12,1.61,,,,2.703466464952097,-2.1683304757102033,1.502422255841318,4,,,,,,,,,,
8744,87.44,32.37,-1.97,1.14,,,,5.063466464952093,-2.0183304757102034,1.0324222558413179,4,,,,,,,,,,
8745,87.45,31.97,-0.71,1.41,,,,4.663466464952094,-0.7583304757102034,1.3024222558413179,4,,,,,,,,,,
8746,87.46,29.42,0.71,1.37,,,,2.113466464952097,0.6616695242897965,1.2624222558413178,1,,,,,,,,,,
8747,87.47,28.24,1.89,1.47,,,,0.9334664649520938,1.8416695242897965,1.362422255841318,1,,,,,,,,,,
8748,87.48,31.47,1.78,2.08,,,,4.163466464952094,1.7316695242897966,1.9724222558413178,1,,,,,,,,,,
8749,87.49,31.5,3.0,1.19,,,,4.193466464952095,2.951669524289797,1.0824222558413177,1,,,,,,,,,,
8750,87.5,31.54,4.52,0.21,,,,4.2334664649520946,4.471669524289796,0.10242225584131784,1,,,,,,,,,,
8751,87.51,31.79,3.08,0.49,,,,4.4834664649520946,3.031669524289797,0.38242225584131784,1,,,,,,,,,,
8752,87.52,33.38,4.54,-0.73,,,,6.073466464952098,4.491669524289796,-0.8375777441586821,-1,,,,,,,,,,
8753,87.53,33.79,3.81,-0.12,,,,6.4834664649520946,3.761669524289797,-0.22757774415868215,-1,,,,,,,,,,
8754,87.54,33.53,-2.15,-1.6,,,,6.2234664649520965,-2.198330475710203,-1.7075777441586824,-4,,,,,,,,,,
8755,87.55,33.27,-2.68,-2.49,,,,5.9634664649520985,-2.7283304757102034,-2.5975777441586825,-4,,,,,,,,,,
8756,87.56,33.25,-3.22,-2.8,,,,5.943466464952095,-3.2683304757102034,-2.907577744158682,-4,,,,,,,,,,
8757,87.57,33.24,-2.68,-2.82,,,,5.933466464952097,-2.7283304757102034,-2.927577744158682,-4,,,,,,,,,,
8758,87.58,31.67,-2.14,-2.87,,,,4.363466464952097,-2.1883304757102033,-2.9775777441586824,-4,,,,,,,,,,
8759,87.59,31.47,1.71,-2.58,,,,4.163466464952094,1.6616695242897965,-2.6875777441586823,-1,,,,,,,,,,
8760,87.6,31.27,-0.62,-2.29,,,,3.963466464952095,-0.6683304757102034,-2.3975777441586823,-4,,,,,,,,,,
8761,87.61,27.95,-2.96,-1.65,,,,0.6434664649520947,-3.008330475710203,-1.7575777441586822,-4,,,,,,,,,,
8762,87.62,31.81,-3.7,-0.38,,,,4.503466464952094,-3.7483304757102034,-0.48757774415868216,-4,,,,,,,,,,
8763,87.63,33.18,-4.06,0.41,,,,5.873466464952095,-4.108330475710203,0.3024222558413178,4,,,,,,,,,,
8764,87.64,28.74,-0.44,0.99,,,,1.4334664649520938,-0.4883304757102034,0.8824222558413178,4,,,,,,,,,,
8765,87.65,28.45,2.12,-0.27,,,,1.1434664649520947,2.071669524289797,-0.37757774415868217,-1,,,,,,,,,,
8766,87.66,30.08,3.79,-0.18,,,,2.7734664649520937,3.741669524289797,-0.28757774415868215,-1,,,,,,,,,,
8767,87.67,31.72,2.86,-0.1,,,,4.413466464952094,2.8116695242897967,-0.20757774415868216,-1,,,,,,,,,,
8768,87.68,26.35,1.93,-0.19,,,,-0.9565335350479032,1.8816695242897965,-0.29757774415868216,-2,,,,,,,,,,
8769,87.69,27.45,1.2,0.06,,,,0.1434664649520947,1.1516695242897965,-0.047577744158682156,-1,,,,,,,,,,
8770,87.7,31.02,1.63,0.06,,,,3.713466464952095,1.5816695242897965,-0.047577744158682156,-1,,,,,,,,,,
8771,87.71,32.57,2.74,-0.35,,,,5.263466464952096,2.691669524289797,-0.45757774415868213,-1,,,,,,,,,,
8772,87.72,30.48,-0.46,0.17,,,,3.173466464952096,-0.5083304757102034,0.06242225584131786,4,,,,,,,,,,
8773,87.73,29.24,-1.22,-0.15,,,,1.9334664649520938,-1.2683304757102034,-0.2575777441586822,-4,,,,,,,,,,
8774,87.74,27.48,-3.81,-0.06,,,,0.17346646495209583,-3.8583304757102033,-0.16757774415868215,-4,,,,,,,,,,
8775,87.75,29.06,-2.69,0.01,,,,1.7534664649520941,-2.738330475710203,-0.09757774415868216,-4,,,,,,,,,,
8776,87.76,26.23,-0.98,1.07,,,,-1.0765335350479042,-1.0283304757102034,0.9624222558413179,3,,,,,,,,,,
8777,87.77,26.91,0.7,0.8,,,,-0.39653353504790445,0.6516695242897965,0.6924222558413179,2,,,,,,,,,,
8778,87.78,28.74,-1.09,1.83,,,,1.4334664649520938,-1.1383304757102035,1.7224222558413178,4,,,,,,,,,,
8779,87.79,26.75,2.1,1.62,,,,-0.5565335350479046,2.051669524289797,1.5124222558413178,2,,,,,,,,,,
8780,87.8,26.57,0.83,0.84,,,,-0.7365335350479043,0.7816695242897965,0.7324222558413178,2,,,,,,,,,,
8781,87.81,25.64,1.55,0.01,,,,-1.666533535047904,1.5016695242897966,-0.09757774415868216,-2,,,,,,,,,,
8782,87.82,27.03,1.03,-0.46,,,,-0.27653353504790346,0.9816695242897966,-0.5675777441586822,-2,,,,,,,,,,
8783,87.83,28.42,0.51,-0.94,,,,1.1134664649520971,0.46166952428979663,-1.0475777441586822,-1,,,,,,,,,,
8784,87.84,25.54,-2.33,-1.03,,,,-1.7665335350479054,-2.3783304757102033,-1.137577744158682,-3,,,,,,,,,,
8785,87.85,25.71,-3.2,-0.75,,,,-1.5965335350479037,-3.2483304757102034,-0.8575777441586822,-3,,,,,,,,,,
8786,87.86,25.88,-4.08,-0.48,,,,-1.4265335350479056,-4.128330475710204,-0.5875777441586821,-3,,,,,,,,,,
8787,87.87,27.48,-1.64,-1.15,,,,0.17346646495209583,-1.6883304757102033,-1.2575777441586822,-4,,,,,,,,,,
8788,87.88,29.24,-3.06,-0.94,,,,1.9334664649520938,-3.1083304757102033,-1.0475777441586822,-4,,,,,,,,,,
8789,87.89,27.97,0.23,-0.35,,,,0.6634664649520943,0.1816695242897966,-0.45757774415868213,-1,,,,,,,,,,
8790,87.9,23.64,4.43,-0.52,,,,-3.666533535047904,4.381669524289796,-0.6275777441586822,-2,,,,,,,,,,
8791,87.91,22.17,1.48,0.71,,,,-5.136533535047903,1.4316695242897965,0.6024222558413178,2,,,,,,,,,,
8792,87.92,21.87,1.25,1.77,,,,-5.436533535047904,1.2016695242897966,1.6624222558413178,2,,,,,,,,,,
8793,87.93,23.97,-1.03,2.02,,,,-3.3365335350479057,-1.0783304757102035,1.9124222558413178,3,,,,,,,,,,
8794,87.94,26.08,-3.31,2.27,,,,-1.2265335350479063,-3.3583304757102033,2.1624222558413178,3,,,,,,,,,,
8795,87.95,24.83,-3.33,2.38,,,,-2.4765335350479063,-3.3783304757102033,2.2724222558413176,3,,,,,,,,,,
8796,87.96,27.03,-1.49,1.13,,,,-0.27653353504790346,-1.5383304757102034,1.0224222558413176,3,,,,,,,,,,
8797,87.97,25.02,-1.75,0.98,,,,-2.286533535047905,-1.7983304757102034,0.8724222558413178,3,,,,,,,,,,
8798,87.98,24.25,0.13,0.57,,,,-3.0565335350479046,0.0816695242897966,0.4624222558413178,2,,,,,,,,,,
8799,87.99,23.29,0.01,0.68,,,,-4.0165335350479054,-0.0383304757102034,0.5724222558413179,3,,,,,,,,,,
8800,88.0,23.89,1.75,0.31,,,,-3.416533535047904,1.7016695242897966,0.20242225584131784,2,,,,,,,,,,
8801,88.01,24.86,-0.49,0.2,,,,-2.446533535047905,-0.5383304757102034,0.09242225584131786,3,,,,,,,,,,
8802,88.02,24.59,0.43,1.04,,,,-2.7165335350479047,0.3816695242897966,0.9324222558413179,2,,,,,,,,,,
8803,88.03,25.18,1.02,0.63,,,,-2.126533535047905,0.9716695242897966,0.5224222558413179,2,,,,,,,,,,
8804,88.04,30.05,0.1,0.15,,,,2.743466464952096,0.051669524289796605,0.04242225584131784,1,,,,,,,,,,
8805,88.05,27.61,0.56,0.39,,,,0.30346646495209484,0.5116695242897966,0.28242225584131786,1,,,,,,,,,,
8806,88.06,27.07,-0.78,0.68,,,,-0.2365335350479043,-0.8283304757102035,0.5724222558413179,3,,,,,,,,,,
8807,88.07,26.19,-2.75,0.49,,,,-1.1165335350479033,-2.798330475710203,0.38242225584131784,3,,,,,,,,,,
8808,88.08,24.33,0.49,0.57,,,,-2.9765335350479063,0.4416695242897966,0.4624222558413178,2,,,,,,,,,,
8809,88.09,24.52,0.92,0.63,,,,-2.786533535047905,0.8716695242897966,0.5224222558413179,2,,,,,,,,,,
8810,88.1,26.57,2.0,0.38,,,,-0.7365335350479043,1.9516695242897966,0.27242225584131785,2,,,,,,,,,,
